,BTCUSDT.csv,ETHUSDT.csv,LTCUSDT.csv,XRPUSDT.csv,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2019-09-01 02:00:00,0.0,0.0,53.2889325,0.0,96610.15836816478,3391.840553625,-2.6644466250002274,100001.99892178978,0.0
2019-09-01 02:01:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3390.64155264375,-1.1990009812500455,100000.79992080854,0.0
2019-09-01 02:02:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3391.3076643000004,0.6661116562505301,100001.46603246478,0.0
2019-09-01 02:03:00,0.0,0.0,53.2889325,0.0,96610.15836816478,3394.7714449125,3.4637806124995003,100004.92981307728,0.0
2019-09-01 02:04:00,0.0,0.0,53.2889325,0.0,96610.15836816478,3397.5691138687503,2.797668956250106,100007.72748203353,0.0
2019-09-01 02:05:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3396.76977988125,-0.7993339875000303,100006.92814804603,0.0
2019-09-01 02:06:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3395.8372235624997,-0.9325563187502878,100005.99559172729,0.0
2019-09-01 02:07:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3396.6365575500004,0.799333987500409,100006.79492571478,0.0
2019-09-01 02:08:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3395.3043342375004,-1.3322233124999243,100005.46270240229,0.0
2019-09-01 02:09:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3393.7056662625,-1.5986679750000605,100003.86403442729,0.0
2019-09-01 02:10:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3393.972110925,0.2664446624997577,100004.13047908978,0.0
2019-09-01 02:11:00,0.0,0.0,53.2889325,0.0,96610.15836816478,3394.7714449125,0.7993339875000303,100004.92981307728,0.0
2019-09-01 02:12:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3393.4392216000006,-1.3322233124995457,100003.59758976479,0.0
2019-09-01 02:13:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3393.1727769374997,-0.26644466250051496,100003.33114510229,0.0
2019-09-01 02:14:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3395.037889575,1.865112637500197,100005.1962577398,0.0
2019-09-01 02:15:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3394.9046672437503,-0.13322233124987884,100005.06303540854,0.0
2019-09-01 02:16:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3393.03955460625,-1.865112637500197,100003.19792277104,0.0
2019-09-01 02:17:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3392.77310994375,-0.2664446624997577,100002.93147810854,0.0
2019-09-01 02:18:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3392.50666528125,-0.2664446625001363,100002.66503344604,0.0
2019-09-01 02:19:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3391.0412196375,-1.4654456437501817,100001.19958780229,0.0
2019-09-01 02:20:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3390.9079973062503,-0.13322233124987884,100001.06636547104,0.0
2019-09-01 02:21:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3390.774774975,-0.13322233124987884,100000.93314313979,0.0
2019-09-01 02:22:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3390.24188565,-0.5328893250002726,100000.40025381479,0.0
2019-09-01 02:23:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3390.2418856500003,3.7864063884285316e-13,100000.40025381479,0.0
2019-09-01 02:24:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3390.5083303125,0.2664446624997577,100000.66669847729,0.0
2019-09-01 02:25:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3390.1086633187506,-0.3996669937496365,100000.26703148354,0.0
2019-09-01 02:26:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3390.2418856500003,0.13322233124987884,100000.40025381479,0.0
2019-09-01 02:27:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3388.6432176750004,-1.5986679750000605,99998.80158583978,0.0
2019-09-01 02:28:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3388.6432176750004,0.0,99998.80158583978,0.0
2019-09-01 02:29:00,0.0,0.0,53.2889325,0.0,96610.15836816479,3388.6432176750004,0.0,99998.80158583978,0.0
2019-09-01 02:30:00,0.0,0.0,53.4023525,0.0,96602.94408632653,3395.0545601874996,-0.8029393257504089,99997.99864651404,0.00360533825
2019-09-01 02:31:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3395.5885837124997,0.5340235249998937,99998.53267003904,0.0
2019-09-01 02:32:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3395.98910135625,0.4005176437503946,99998.9331876828,0.0
2019-09-01 02:33:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3399.059736625,3.0706352687498635,100002.00382295155,0.0
2019-09-01 02:34:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3401.1958307249997,2.1360940999999545,100004.13991705155,0.0
2019-09-01 02:35:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3400.7953130812502,-0.4005176437496357,100003.7393994078,0.0
2019-09-01 02:36:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3401.06232484375,0.26701176249975717,100004.0064111703,0.0
2019-09-01 02:37:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3399.059736625,-2.0025882187500756,100002.00382295155,0.0
2019-09-01 02:38:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3400.6618072,1.6020705750000608,100003.60589352655,0.0
2019-09-01 02:39:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3400.6618072,0.0,100003.60589352655,0.0
2019-09-01 02:40:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3399.59376015,-1.0680470500001669,100002.53784647655,0.0
2019-09-01 02:41:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3401.1958307249997,1.6020705750000608,100004.13991705155,0.0
2019-09-01 02:42:00,0.0,0.0,53.4023525,0.0,96602.94408632656,3400.127783675,-1.0680470499997874,100003.07187000156,0.0
2019-09-01 02:43:00,0.0,0.0,53.4023525,0.0,96602.94408632656,3400.127783675,0.0,100003.07187000156,0.0
2019-09-01 02:44:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3398.7927248624997,-1.3350588125003036,100001.73681118905,0.0
2019-09-01 02:45:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3399.8607719125,1.0680470500001669,100002.80485823905,0.0
2019-09-01 02:46:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3400.2612895562497,0.4005176437500152,100003.2053758828,0.0
2019-09-01 02:47:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3399.59376015,-0.6675294062497723,100002.53784647655,0.0
2019-09-01 02:48:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3399.059736625,-0.5340235250002732,100002.00382295155,0.0
2019-09-01 02:49:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3402.66439541875,3.6046587937501364,100005.6084817453,0.0
2019-09-01 02:50:00,0.0,0.0,53.4023525,0.0,96602.94408632653,3403.331924825,0.6675294062497723,100006.27601115154,0.0
2019-09-01 02:51:00,0.0,0.0,53.4023525,0.0,96602.94408632653,3403.9994542312497,0.6675294062501518,100006.94354055778,0.0
2019-09-01 02:52:00,0.0,0.0,53.4023525,0.0,96602.94408632653,3403.9994542312497,0.0,100006.94354055778,0.0
2019-09-01 02:53:00,0.0,0.0,53.4023525,0.0,96602.94408632653,3405.2010071625,1.2015529312500455,100008.14509348903,0.0
2019-09-01 02:54:00,0.0,0.0,53.4023525,0.0,96602.94408632653,3404.399971875,-0.8010352875000304,100007.34405820153,0.0
2019-09-01 02:55:00,0.0,0.0,53.4023525,0.0,96602.94408632653,3404.1329601125003,-0.26701176249975717,100007.07704643904,0.0
2019-09-01 02:56:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3403.86594835,-0.2670117625001366,100006.81003467654,0.0
2019-09-01 02:57:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3406.00204245,2.1360940999999545,100008.94612877654,0.0
2019-09-01 02:58:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3406.00204245,0.0,100008.94612877654,0.0
2019-09-01 02:59:00,0.0,0.0,53.4023525,0.0,96602.94408632655,3403.1984189437503,-2.8036235062497266,100006.1425052703,0.0
2019-09-01 03:00:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3960.3480036875003,-0.41214742656275805,100005.73035784374,0.2786415453125
2019-09-01 03:01:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3959.4157915250003,-0.9322121625000354,100004.79814568124,0.0
2019-09-01 03:02:00,0.0,0.0,62.1474775,0.0,96045.38235415623,3958.32821066875,-1.087580856249894,100003.71056482499,0.0
2019-09-01 03:03:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3959.415791525,1.0875808562494524,100004.79814568124,0.0
2019-09-01 03:04:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3958.01747328125,-1.3983182437496113,100003.39982743749,0.0
2019-09-01 03:05:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3955.3762054875,-2.641267793749806,100000.75855964374,0.0
2019-09-01 03:06:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3955.8423115687497,0.4661060812495761,100001.22466572499,0.0
2019-09-01 03:07:00,0.0,0.0,62.1474775,0.0,96045.38235415623,3960.1926349937503,4.350323425000459,100005.57498914999,0.0
2019-09-01 03:08:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3959.415791525,-0.7768434687506183,100004.79814568124,0.0
2019-09-01 03:09:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3956.46378634375,-2.952005181249523,100001.8461405,0.0
2019-09-01 03:10:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3952.73493769375,-3.7288486500001414,99998.11729185,0.0
2019-09-01 03:11:00,0.0,0.0,62.1474775,0.0,96045.38235415625,3951.80272553125,-0.9322121625000354,99997.1850796875,0.0
2019-09-01 03:12:00,0.0,0.0,62.1474775,0.0,96045.38235415623,3950.7151446749995,-1.0875808562503355,99996.09749883124,0.0
2019-09-01 03:13:00,0.0,0.0,62.1474775,0.0,96045.38235415623,3952.42420030625,1.709055631250212,99997.80655446248,0.0
2019-09-01 03:14:00,0.0,0.0,62.1474775,0.0,96045.38235415623,3953.35641246875,0.9322121625000354,99998.73876662499,0.0
2019-09-01 03:15:00,0.0,0.0,62.1474775,0.0,96045.38235415623,3951.0258820625004,-2.330530406249647,99996.40823621873,0.0
2019-09-01 03:16:00,0.0,0.0,62.1474775,0.0,96045.38235415623,3950.0936699000004,-0.9322121625000354,99995.47602405623,0.0
2019-09-01 03:17:00,0.0,0.0,62.1474775,0.0,96045.38235415623,3948.5399829625003,-1.5536869374999116,99993.92233711873,0.0
2019-09-01 03:18:00,0.0,0.0,62.1474775,0.0,96045.38235415623,3947.6077708000003,-0.9322121625000354,99992.99012495622,0.0
2019-09-01 03:19:00,0.0,0.0,62.1474775,0.0,96045.38235415622,3946.0540838624997,-1.5536869375003532,99991.43643801872,0.0
2019-09-01 03:20:00,0.0,0.0,62.1474775,0.0,96045.38235415622,3946.20945255625,0.15536869375030027,99991.59180671247,0.0
2019-09-01 03:21:00,0.0,0.0,62.1474775,0.0,96045.38235415622,3949.1614577375003,2.9520051812499646,99994.54381189372,0.0
2019-09-01 03:22:00,0.0,0.0,62.1474775,0.0,96045.38235415622,3948.2292455750003,-0.9322121625000354,99993.61159973122,0.0
2019-09-01 03:23:00,0.0,0.0,62.1474775,0.0,96045.38235415622,3947.6077708,-0.621474775000318,99992.99012495621,0.0
2019-09-01 03:24:00,0.0,0.0,62.1474775,0.0,96045.3823541562,3946.986296025,-0.6214747749998764,99992.3686501812,0.0
2019-09-01 03:25:00,0.0,0.0,62.1474775,0.0,96045.3823541562,3946.52018994375,-0.4661060812495761,99991.90254409995,0.0
2019-09-01 03:26:00,0.0,0.0,62.1474775,0.0,96045.3823541562,3946.986296025,0.4661060812495761,99992.3686501812,0.0
2019-09-01 03:27:00,0.0,0.0,62.1474775,0.0,96045.3823541562,3944.96650300625,-2.0197930187499296,99990.34885716245,0.0
2019-09-01 03:28:00,0.0,0.0,62.1474775,0.0,96045.3823541562,3946.9862960250002,2.019793018750371,99992.3686501812,0.0
2019-09-01 03:29:00,0.0,0.0,62.1474775,0.0,96045.3823541562,3949.472195125,2.4858990999995054,99994.8545492812,0.0
2019-09-01 03:30:00,0.0,0.0,43.229055,0.0,97246.99969874804,2747.0983726125,-0.7564779206592338,99994.09807136054,0.6011092269093751
2019-09-01 03:31:00,0.0,0.0,43.229055,0.0,97246.99969874803,2750.1244064625002,3.0260338500003194,99997.12410521053,0.0
2019-09-01 03:32:00,0.0,0.0,43.229055,0.0,97246.99969874803,2751.5293507499996,1.4049442874993365,99998.52904949803,0.0
2019-09-01 03:33:00,0.0,0.0,43.229055,0.0,97246.99969874803,2751.9616413,0.4322905500002212,99998.96134004803,0.0
2019-09-01 03:34:00,0.0,0.0,43.229055,0.0,97246.99969874803,2751.9616413,0.0,99998.96134004803,0.0
2019-09-01 03:35:00,0.0,0.0,43.229055,0.0,97246.99969874803,2752.177786575,0.2161452750001106,99999.17748532303,0.0
2019-09-01 03:36:00,0.0,0.0,43.229055,0.0,97246.99969874803,2752.177786575,0.0,99999.17748532303,0.0
2019-09-01 03:37:00,0.0,0.0,43.229055,0.0,97246.99969874803,2750.2324790999996,-1.945307475000381,99997.23217784803,0.0
2019-09-01 03:38:00,0.0,0.0,43.229055,0.0,97246.99969874803,2748.5033169000003,-1.729162199999656,99995.50301564802,0.0
2019-09-01 03:39:00,0.0,0.0,43.229055,0.0,97246.99969874803,2750.2324791,1.7291621999999633,99997.23217784803,0.0
2019-09-01 03:40:00,0.0,0.0,43.229055,0.0,97246.99969874803,2748.1790989875,-2.0533801124999758,99995.17879773553,0.0
2019-09-01 03:41:00,0.0,0.0,43.229055,0.0,97246.99969874803,2745.6934283250002,-2.4856706624998894,99992.69312707303,0.0
2019-09-01 03:42:00,0.0,0.0,43.229055,0.0,97246.99969874803,2745.47728305,-0.2161452750001106,99992.47698179803,0.0
2019-09-01 03:43:00,0.0,0.0,43.229055,0.0,97246.99969874803,2746.34186415,0.8645811000001352,99993.34156289803,0.0
2019-09-01 03:44:00,0.0,0.0,43.229055,0.0,97246.99969874803,2743.7481208500003,-2.5937433000000985,99990.74781959802,0.0
2019-09-01 03:45:00,0.0,0.0,43.229055,0.0,97246.99969874803,2742.667394475,-1.0807263749999387,99989.66709322302,0.0
2019-09-01 03:46:00,0.0,0.0,43.229055,0.0,97246.99969874801,2742.235103925,-0.432290549999914,99989.23480267302,0.0
2019-09-01 03:47:00,0.0,0.0,43.229055,0.0,97246.99969874801,2740.9382322750002,-1.2968716500000492,99987.93793102301,0.0
2019-09-01 03:48:00,0.0,0.0,43.229055,0.0,97246.99969874801,2741.5866681,0.6484358250000246,99988.58636684802,0.0
2019-09-01 03:49:00,0.0,0.0,43.229055,0.0,97246.99969874803,2745.8015009625,4.214832862499853,99992.80119971052,0.0
2019-09-01 03:50:00,0.0,0.0,43.229055,0.0,97246.99969874801,2746.558009425,0.7565084624999263,99993.55770817302,0.0
2019-09-01 03:51:00,0.0,0.0,43.229055,0.0,97246.99969874801,2747.7468084375,1.1887990125001475,99994.74650718551,0.0
2019-09-01 03:52:00,0.0,0.0,43.229055,0.0,97246.99969874801,2749.1517527250003,1.404944287499951,99996.15145147301,0.0
2019-09-01 03:53:00,0.0,0.0,43.229055,0.0,97246.999698748,2747.6387358,-1.5130169249998526,99994.638434548,0.0
2019-09-01 03:54:00,0.0,0.0,43.229055,0.0,97246.99969874801,2748.07102635,0.432290549999914,99995.070725098,0.0
2019-09-01 03:55:00,0.0,0.0,43.229055,0.0,97246.99969874801,2747.5306631625,-0.5403631875001229,99994.53036191051,0.0
2019-09-01 03:56:00,0.0,0.0,43.229055,0.0,97246.99969874801,2746.4499367875,-1.0807263749999387,99993.44963553551,0.0
2019-09-01 03:57:00,0.0,0.0,43.229055,0.0,97246.99969874801,2748.1790989875003,1.7291622000002704,99995.17879773551,0.0
2019-09-01 03:58:00,0.0,0.0,43.229055,0.0,97246.99969874801,2747.6387358,-0.5403631875001229,99994.63843454802,0.0
2019-09-01 03:59:00,0.0,0.0,43.229055,0.0,97246.99969874803,2743.531975575,-4.1067602249999515,99990.53167432302,0.0
2019-09-01 04:00:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3637.14567789375,-1.4199469155281619,99989.1117274075,0.447293178028125
2019-09-01 04:01:00,0.0,0.0,57.3297975,0.0,96351.96604951374,3636.7157044125,-0.4299734812500163,99988.68175392624,0.0
2019-09-01 04:02:00,0.0,0.0,57.3297975,0.0,96351.96604951374,3639.2955452999995,2.5798408874996905,99991.26159481374,0.0
2019-09-01 04:03:00,0.0,0.0,57.3297975,0.0,96351.96604951374,3640.01216776875,0.7166224687501629,99991.97821728249,0.0
2019-09-01 04:04:00,0.0,0.0,57.3297975,0.0,96351.96604951374,3639.8688432749996,-0.143324493750277,99991.83489278874,0.0
2019-09-01 04:05:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3641.0154392249997,1.1465959500001792,99992.98148873875,0.0
2019-09-01 04:06:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3641.0154392249997,0.0,99992.98148873875,0.0
2019-09-01 04:07:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3638.722247325,-2.293191899999951,99990.68829683875,0.0
2019-09-01 04:08:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3637.0023533999997,-1.719893925000065,99988.96840291376,0.0
2019-09-01 04:09:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3637.8623003625,0.8599469625000326,99989.82834987626,0.0
2019-09-01 04:10:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3638.57892283125,0.7166224687501629,99990.54497234501,0.0
2019-09-01 04:11:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3638.14894935,-0.4299734812500163,99990.11499886376,0.0
2019-09-01 04:12:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3637.5756513750002,-0.5732979749998859,99989.54170088876,0.0
2019-09-01 04:13:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3635.2824594749995,-2.2931919000003584,99987.24850898876,0.0
2019-09-01 04:14:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3635.99908194375,0.7166224687501629,99987.96513145752,0.0
2019-09-01 04:15:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3635.5691084625,-0.4299734812500163,99987.53515797626,0.0
2019-09-01 04:16:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3636.1424064374996,0.5732979749998859,99988.10845595127,0.0
2019-09-01 04:17:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3635.5691084625,-0.5732979749998859,99987.53515797626,0.0
2019-09-01 04:18:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3637.0023533999997,1.4332449374999185,99988.96840291377,0.0
2019-09-01 04:19:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3639.5821942875,2.5798408875000978,99991.54824380127,0.0
2019-09-01 04:20:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3638.4355983375,-1.1465959500001792,99990.40164785126,0.0
2019-09-01 04:21:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3638.4355983375,4.073527115622255e-13,99990.40164785126,0.0
2019-09-01 04:22:00,0.0,0.0,57.3297975,0.0,96351.96604951377,3640.7287902374997,2.2931918999995435,99992.69483975126,0.0
2019-09-01 04:23:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3640.1554922625,-0.5732979749994785,99992.12154177626,0.0
2019-09-01 04:24:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3639.4388697937497,-0.7166224687501629,99991.4049193075,0.0
2019-09-01 04:25:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3641.7320616937495,2.2931918999995435,99993.6981112075,0.0
2019-09-01 04:26:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3640.7287902374997,-1.003271456249902,99992.69483975125,0.0
2019-09-01 04:27:00,0.0,0.0,57.3297975,0.0,96351.96604951374,3639.868843275,-0.8599469624996252,99991.83489278874,0.0
2019-09-01 04:28:00,0.0,0.0,57.3297975,0.0,96351.96604951374,3639.868843275,0.0,99991.83489278874,0.0
2019-09-01 04:29:00,0.0,0.0,57.3297975,0.0,96351.96604951375,3637.8623003625,-2.006542912500212,99989.82834987625,0.0
2019-09-01 04:30:00,0.0,0.0,105.361235,0.0,93301.64615645359,6687.804391625,-0.377801797656071,99989.45054807859,1.5243977476562502
2019-09-01 04:31:00,0.0,0.0,105.361235,0.0,93301.64615645359,6690.438422499999,2.63403087499985,99992.08457895358,0.0
2019-09-01 04:32:00,0.0,0.0,105.361235,0.0,93301.64615645359,6689.121407062499,-1.3170154375002994,99990.76756351608,0.0
2019-09-01 04:33:00,0.0,0.0,105.361235,0.0,93301.64615645359,6687.2775854500005,-1.8438216124990716,99988.92374190359,0.0
2019-09-01 04:34:00,0.0,0.0,105.361235,0.0,93301.6461564536,6690.438422499999,3.1608370499993708,99992.0845789536,0.0
2019-09-01 04:35:00,0.0,0.0,105.361235,0.0,93301.6461564536,6692.809050287499,2.37062778750009,99994.4552067411,0.0
2019-09-01 04:36:00,0.0,0.0,105.361235,0.0,93301.6461564536,6685.697166925,-7.111883362500269,99987.3433233786,0.0
2019-09-01 04:37:00,0.0,0.0,105.361235,0.0,93301.64615645361,6687.27758545,1.5804185250000597,99988.9237419036,0.0
2019-09-01 04:38:00,0.0,0.0,105.361235,0.0,93301.64615645361,6687.5409885375,0.26340308750050906,99989.18714499111,0.0
2019-09-01 04:39:00,0.0,0.0,105.361235,0.0,93301.64615645361,6685.17036075,-2.37062778750009,99986.81651720361,0.0
2019-09-01 04:40:00,0.0,0.0,105.361235,0.0,93301.6461564536,6683.3265391375,-1.8438216124998201,99984.9726955911,0.0
2019-09-01 04:41:00,0.0,0.0,105.361235,0.0,93301.6461564536,6687.804391625,4.47785248749967,99989.4505480786,0.0
2019-09-01 04:42:00,0.0,0.0,105.361235,0.0,93301.6461564536,6691.228631762499,3.42424013749988,99992.8747882161,0.0
2019-09-01 04:43:00,0.0,0.0,105.361235,0.0,93301.64615645359,6690.965228674999,-0.26340308750050906,99992.61138512859,0.0
2019-09-01 04:44:00,0.0,0.0,105.361235,0.0,93301.64615645359,6695.179678074999,4.21444939999991,99996.82583452859,0.0
2019-09-01 04:45:00,0.0,0.0,105.361235,0.0,93301.64615645359,6692.282244112499,-2.8974339624996106,99993.92840056609,0.0
2019-09-01 04:46:00,0.0,0.0,105.361235,0.0,93301.64615645359,6696.7600966,4.477852487500419,99998.40625305359,0.0
2019-09-01 04:47:00,0.0,0.0,105.361235,0.0,93301.64615645359,6699.394127475,2.63403087499985,100001.04028392858,0.0
2019-09-01 04:48:00,0.0,0.0,105.361235,0.0,93301.64615645359,6704.135383049999,4.741255574999431,100005.78153950359,0.0
2019-09-01 04:49:00,0.0,0.0,105.361235,0.0,93301.6461564536,6706.769413925,2.6340308750005987,100008.4155703786,0.0
2019-09-01 04:50:00,0.0,0.0,105.361235,0.0,93301.6461564536,6709.930250974999,3.1608370499993708,100011.5764074286,0.0
2019-09-01 04:51:00,0.0,0.0,105.361235,0.0,93301.6461564536,6718.359149774999,8.42889880000057,100020.0053062286,0.0
2019-09-01 04:52:00,0.0,0.0,105.361235,0.0,93301.6461564536,6742.592233824998,24.233084049998922,100044.2383902786,0.0
2019-09-01 04:53:00,0.0,0.0,105.361235,0.0,93301.6461564536,6759.1866283375,16.594394512501378,100060.8327847911,0.0
2019-09-01 04:54:00,0.0,0.0,105.361235,0.0,93301.6461564536,6764.191286999999,5.004658662498443,100065.8374434536,0.0
2019-09-01 04:55:00,0.0,0.0,105.361235,0.0,93301.64615645359,6766.298511700001,2.107224700002575,100067.94466815359,0.0
2019-09-01 04:56:00,0.0,0.0,105.361235,0.0,93301.6461564536,6767.35212405,1.0536123499990417,100068.9982805036,0.0
2019-09-01 04:57:00,0.0,0.0,105.361235,0.0,93301.6461564536,6757.6062098124985,-9.745914237501616,100059.2523662661,0.0
2019-09-01 04:58:00,0.0,0.0,105.361235,0.0,93301.6461564536,6743.645846174999,-13.960363637499281,100045.2920026286,0.0
2019-09-01 04:59:00,0.0,0.0,105.361235,0.0,93301.6461564536,6736.7973659,-6.8484802749990115,100038.4435223536,0.0
2019-09-01 05:00:00,0.0,0.0,126.04665,0.0,91977.01418438506,8067.615833249999,6.186495281461512,100044.63001763506,0.6619849935375
2019-09-01 05:01:00,0.0,0.0,126.04665,0.0,91977.01418438506,8084.00189775,16.38606450000122,100061.01608213506,0.0
2019-09-01 05:02:00,0.0,0.0,126.04665,0.0,91977.01418438506,8094.400746375,10.398848624999498,100071.41493076006,0.0
2019-09-01 05:03:00,0.0,0.0,126.04665,0.0,91977.01418438506,8094.08562975,-0.3151166249997134,100071.09981413506,0.0
2019-09-01 05:04:00,0.0,0.0,126.04665,0.0,91977.01418438506,8079.905381624999,-14.180248125001432,100056.91956601005,0.0
2019-09-01 05:05:00,0.0,0.0,126.04665,0.0,91977.01418438506,8081.7960813750005,1.890699750001863,100058.81026576005,0.0
2019-09-01 05:06:00,0.0,0.0,126.04665,0.0,91977.01418438506,8072.0274660000005,-9.768615375000072,100049.04165038506,0.0
2019-09-01 05:07:00,0.0,0.0,126.04665,0.0,91977.01418438506,8075.493748874999,3.4662828749986385,100052.50793326006,0.0
2019-09-01 05:08:00,0.0,0.0,126.04665,0.0,91977.01418438506,8073.287932499999,-2.205816374999785,100050.30211688505,0.0
2019-09-01 05:09:00,0.0,0.0,126.04665,0.0,91977.01418438504,8067.930949875001,-5.35698262499871,100044.94513426005,0.0
2019-09-01 05:10:00,0.0,0.0,126.04665,0.0,91977.01418438504,8060.9983841250005,-6.93256575000086,100038.01256851005,0.0
2019-09-01 05:11:00,0.0,0.0,126.04665,0.0,91977.01418438504,8061.943734,0.9453498750000359,100038.95791838504,0.0
2019-09-01 05:12:00,0.0,0.0,126.04665,0.0,91977.01418438504,8056.901868,-5.041865999999892,100033.91605238504,0.0
2019-09-01 05:13:00,0.0,0.0,126.04665,0.0,91977.01418438504,8048.70883575,-8.19303225000061,100025.72302013505,0.0
2019-09-01 05:14:00,0.0,0.0,126.04665,0.0,91977.01418438504,8050.914652125,2.2058163750006807,100027.92883651005,0.0
2019-09-01 05:15:00,0.0,0.0,126.04665,0.0,91977.01418438506,8039.2553370000005,-11.659315125000143,100016.26952138505,0.0
2019-09-01 05:16:00,0.0,0.0,126.04665,0.0,91977.01418438504,8031.692538,-7.562799000000287,100008.70672238505,0.0
2019-09-01 05:17:00,0.0,0.0,126.04665,0.0,91977.01418438504,8031.377421375,-0.3151166249997134,100008.39160576004,0.0
2019-09-01 05:18:00,0.0,0.0,126.04665,0.0,91977.01418438504,8027.280905250001,-4.096516124999857,100004.29508963504,0.0
2019-09-01 05:19:00,0.0,0.0,126.04665,0.0,91977.01418438504,8020.978572749999,-6.302332500000538,99997.99275713504,0.0
2019-09-01 05:20:00,0.0,0.0,126.04665,0.0,91977.01418438504,8026.965788625001,5.987215875000824,100003.97997301005,0.0
2019-09-01 05:21:00,0.0,0.0,126.04665,0.0,91977.01418438506,8031.062304749999,4.096516124998961,100008.07648913506,0.0
2019-09-01 05:22:00,0.0,0.0,126.04665,0.0,91977.01418438506,8032.637887875,1.5755831250003582,100009.65207226005,0.0
2019-09-01 05:23:00,0.0,0.0,126.04665,0.0,91977.01418438506,8037.36463725,4.726749375000179,100014.37882163505,0.0
2019-09-01 05:24:00,0.0,0.0,126.04665,0.0,91977.01418438506,8050.9146521249995,13.55001487499932,100027.92883651005,0.0
